performanceID,regionID,grade,avg_score,studentID
13107,1,3,73.76589216084854,14540
13108,2,3,74.89406500814243,56923
13109,1,6,74.51489700275005,91117
13110,3,2,74.93023143872287,100481
13111,1,4,64.027268264303,63088
13112,2,10,74.94886090437168,66980
13113,4,3,74.15161732593033,2
13114,1,5,62.01708737425938,55858
13115,4,4,75.68494640800557,68481
13116,3,5,63.0927827069701,28931
13117,1,4,66.11021236151443,55741
13118,1,3,72.58670794969471,43042
13119,3,2,88.33968898338713,7849
13120,4,6,66.0396742173869,18105
13121,1,9,66.68312046543761,15701
13122,2,5,60.089284932544004,11876
13123,1,10,77.2829005099478,84515
13124,4,4,69.50369753703052,46427
13125,1,2,88.47296889587044,48061
13126,2,9,65.4073705059487,93345
13127,2,6,65.07943971164111,43414
13128,1,9,71.7787856229991,88083
13129,3,10,78.78206839743471,38179
13130,1,5,59.8702627269177,10867
13131,1,6,72.01068800815482,41700
13132,1,3,69.60154898501807,99664
13133,1,9,85.68207978347748,6234
13134,3,2,67.57029220843428,12954
13135,1,8,77.81954530016912,47724
13136,1,4,71.10414790901474,36438
13137,2,5,57.405198306359296,36038
13138,2,10,80.59374049979132,30366
13139,2,9,61.371526496162346,83421
13140,2,10,63.366681425613265,31242
13141,1,7,75.46972991634019,34837
13142,2,2,80.2761433926969,25490
13143,2,5,93.79380725240179,30564
13144,3,8,76.08968916728949,7655
13145,1,1,51.14826484991725,27328
13146,2,8,74.90078325892698,42288
13147,1,1,64.28370209506485,75442
13148,3,10,78.26239849146326,54159
13149,4,6,60.95500257631651,54938
13150,2,8,83.72621976639597,70815
13151,1,10,60.594550854204996,13606
13152,3,1,89.42567987352567,40433
13153,2,8,67.20304510087287,48759
13154,3,5,67.55323266118666,9774
13155,1,2,60.85637474102123,2851
13156,1,1,75.28646411525045,80303
13157,2,3,68.42763894792766,75838
13158,4,8,56.441304393851176,8245
13159,4,6,70.59714513163294,46928
13160,1,8,75.30757411354978,28836
13161,2,7,71.5812470477414,11549
13162,2,10,65.64805295217435,63309
13163,1,3,69.65817043983141,69106
13164,3,8,67.09252063705655,76541
13165,4,6,74.02795075206635,89443
13166,1,2,77.97020913602124,10099
13167,1,6,77.1242743788066,59896
13168,1,5,62.440832696664216,66041
13169,2,8,63.00109671913181,103629
13170,2,2,83.56493636071693,12286
13171,1,10,70.14741772392449,70434
13172,2,2,70.83209847321748,84109
13173,3,3,55.2629116501725,71900
13174,4,9,91.14023525639766,37494
13175,3,5,73.91814261812868,90942
13176,2,6,68.43349389297245,64619
13177,2,8,74.93795235053216,23371
13178,4,1,61.58284779594199,72216
13179,3,6,64.9001880672066,74834
13180,4,8,82.40984687587252,58102
13181,1,1,56.88643686026686,87016
13182,3,9,51.292686935586886,56465
13183,1,3,75.08018388635512,72255
13184,2,10,79.00851400029171,42184
13185,1,1,45.58781151834292,22410
13186,2,1,50.7425399854975,68844
13187,4,10,62.53094288556417,84676
13188,3,6,67.73072126775872,875
13189,1,6,69.53346711455045,45171
13190,3,9,77.80448408095572,53824
13191,4,8,92.77832998663513,33340
13192,4,4,74.8644368974362,63921
13193,1,6,62.27095479167346,84903
13194,3,6,51.699949182076494,104290
13195,1,3,83.52667568799666,73098
13196,3,10,96.38795183575652,92673
13197,4,5,67.65917226254517,57905
13198,2,3,66.03248578586864,42150
13199,2,3,76.19858816130869,14643
13200,3,6,61.71594656266421,9543
13201,4,6,75.05959507963136,64388
13202,4,8,73.35587297587365,11903
13203,2,10,74.02676937014306,12743
13204,2,3,92.45894233646966,19689
13205,3,10,80.71850899525786,35474
13206,4,5,65.10430670626715,20507
13207,1,8,68.1436678791809,25310
13208,3,1,70.59788525998256,63000
13209,1,5,88.08325176077398,33716
13210,2,8,85.51195536075373,92084
13211,4,4,64.98676192282021,8150
13212,3,7,77.4588882019713,23780
13213,2,6,73.90769018806965,44431
13214,1,4,72.91421033963512,72866
13215,2,7,93.61940377799615,58533
13216,1,2,63.698269791759344,64938
13217,1,10,72.40857848780132,66579
13218,4,3,68.796147806426,44843
13219,2,7,75.43753326805478,95815
13220,2,9,66.4124155195663,47149
13221,1,10,62.550921263118006,31649
13222,1,5,63.85598138588772,56472
13223,2,9,83.6275200804971,88465
13224,3,3,88.13964436461333,101322
13225,2,6,81.75961547021892,83388
13226,4,4,65.9759341190259,33857
13227,2,3,66.10905918363554,83067
13228,2,1,75.65145576906679,91804
13229,2,7,74.08470247631232,60472
13230,1,10,59.87319908124353,20866
13231,1,8,74.14454304763585,99507
13232,2,9,74.14898100883018,75070
13233,2,6,81.76360747810898,82507
13234,1,2,71.56977238319577,10796
13235,2,8,52.483243096911075,25051
13236,1,10,57.0086555900544,22067
13237,1,3,60.50550843482588,64240
13238,2,6,79.4514395574755,27067
13239,1,6,67.42591545242246,11070
13240,4,5,55.018805766796646,105172
13241,4,6,67.15573716352094,83466
13242,1,3,57.29642208276025,96327
13243,1,7,52.53765080548364,64738
13244,1,6,79.52606292619346,60656
13245,4,3,64.65794067890573,82620
13246,2,10,75.59271451476688,16066
13247,4,9,72.05959942445655,48487
13248,1,6,70.55807785923814,99234
13249,4,9,77.98090214143087,78364
13250,1,8,70.4758083373349,35585
13251,1,9,62.44026141012914,48305
13252,1,4,61.718440701325605,24751
13253,2,7,66.37037523016984,87710
13254,3,9,65.51026521514504,96252
13255,4,7,61.6065070440662,15384
13256,1,6,74.55922069369086,13571
13257,2,7,77.42452284161142,38562
13258,1,1,75.0515209533644,98643
13259,2,7,67.12443603989671,36722
13260,2,2,58.15147694420011,73
13261,3,9,78.34627449492646,8123
13262,2,6,49.71240440277615,83685
13263,1,2,67.08242947597985,95189
13264,1,9,65.99111465347669,93583
13265,1,2,64.33802462220201,24561
13266,3,9,78.4064701116482,72811
13267,3,4,61.87726636593949,62102
13268,1,5,71.67929123816631,50460
13269,2,10,82.69277511133272,12467
13270,1,3,75.73324580891223,37990
13271,3,10,64.24930799831829,103350
13272,3,9,69.31292914700884,39776
13273,2,4,66.92193859608729,82512
13274,1,9,74.44174125209092,76455
13275,2,1,48.61317945951129,18790
13276,4,9,71.7846257963564,91891
13277,1,5,72.92704103884226,24999
13278,2,9,72.60109499417875,71452
13279,2,3,88.08134090389662,88507
13280,1,2,69.89752023084648,29627
13281,3,3,87.8709135011604,49385
13282,4,7,76.14911308890457,30437
13283,4,4,75.23452135802245,1583
13284,4,8,56.6397197564157,37939
13285,4,9,77.22508923561952,40555
13286,2,5,67.41040193066075,42304
13287,3,6,88.19160047046428,39922
13288,3,6,61.17043091277066,52712
13289,4,1,78.07202942232908,51066
13290,1,7,64.46718172535587,12440
13291,2,5,78.212217995901,32586
13292,1,4,56.51221914774211,4893
13293,4,4,82.34221100218933,28822
13294,2,3,81.9419943184699,37801
13295,3,3,62.84167998252294,88334
13296,1,9,69.69318547614795,97661
13297,1,10,75.46102740685623,65480
13298,4,6,65.77234832458291,1395
13299,1,3,76.03043393918155,69337
13300,2,6,61.58327014817675,13038
13301,1,7,82.03477079683793,90166
13302,2,9,86.75146764278082,41588
13303,2,1,57.33826511457426,66142
13304,4,8,71.19571302384722,6225
13305,1,4,57.87986728304736,12247
13306,1,8,67.63053565794628,85249
13307,3,8,63.58091595322195,67632
13308,2,8,72.74106610014024,88618
13309,3,1,78.18450436283484,101632
13310,1,8,66.21715410943315,97780
13311,2,9,72.47676034276792,77423
13312,2,1,79.62327724076178,102712
13313,3,5,70.059091292279,97161
13314,4,8,58.494962432198676,75461
13315,2,3,62.49236618180908,37051
13316,4,5,56.6530092556751,37952
13317,1,5,76.53057384711975,47181
13318,1,6,72.35855760092939,49496
13319,2,2,80.49362739799183,72356
13320,3,2,71.42548437912036,13366
13321,2,10,63.30769337262985,65377
13322,1,10,69.3972531954786,82124
13323,4,6,69.65636156873376,92314
13324,4,4,79.02895445574912,36879
13325,2,3,75.74095525677069,25038
13326,3,5,66.35388717390143,2313
13327,1,7,76.85326521720224,32055
13328,4,10,76.03763434698776,101113
13329,2,8,68.63501061084497,23041
13330,2,6,69.57219927529886,35273
13331,3,4,58.177800244262215,30168
13332,3,7,80.08082223711821,62449
13333,4,1,66.25370099260932,42858
13334,3,10,56.156758600987814,2200
13335,1,5,81.13600734904459,25633
13336,4,2,77.9046219017256,42181
13337,2,9,78.88499006797944,40624
13338,4,10,70.71597011936221,96000
13339,1,3,88.07071120370983,49934
13340,4,10,57.00752395893622,62220
13341,1,4,71.99473599161732,94082
13342,1,3,47.026250844899806,44265
13343,2,8,66.2246766778983,38409
13344,2,2,70.22294850136058,9681
13345,1,5,60.83846652867243,73658
13346,1,3,71.3363858236533,23044
13347,3,10,71.4121176153141,68566
13348,2,6,88.16402508337067,90213
13349,3,1,64.07232404092309,65319
13350,3,8,64.63287518577633,12231
13351,2,4,77.2244381490797,46289
13352,3,10,78.68144585842069,26403
13353,3,2,79.2280126482508,50790
13354,4,8,63.60228354283223,23582
13355,3,8,68.77303972865975,69413
13356,2,8,62.998565577957855,33933
13357,1,5,80.68638451045416,91259
13358,3,2,86.22986552459457,16019
13359,1,10,56.37926265629277,102795
13360,2,5,69.32326409365993,58603
13361,1,6,80.13808523299845,26269
13362,1,3,70.73570096630964,63536
13363,2,9,61.37469737504993,40794
13364,2,9,81.1152721050819,79379
13365,2,1,75.13106622174007,15757
13366,2,2,75.05323817854658,88582
13367,3,2,58.95554555558586,80635
13368,2,5,81.11909436522355,86338
13369,1,2,61.00981476533174,105422
13370,1,5,75.37202451311859,28600
13371,2,6,80.93872337425441,44030
13372,3,1,74.47531111619655,75247
13373,4,3,63.43877167916754,51071
13374,1,8,71.88850610716177,80012
13375,3,2,48.3116426908329,105451
13376,1,3,69.21602511132797,54378
13377,2,3,68.42123164427899,59122
13378,2,4,75.08114207275639,52777
13379,2,1,84.55251690319396,18050
13380,3,10,67.21292098371593,59077
13381,2,4,81.96006000903267,69186
13382,4,6,98.070256180803,91124
13383,2,3,72.24163863953041,58450
13384,3,6,55.97875394997917,105877
13385,4,5,73.56466668584568,80041
13386,3,9,72.84561541632246,83356
13387,1,4,68.13588996279307,22694
13388,1,5,66.98800607836314,20016
13389,3,2,52.56228786575648,23788
13390,3,6,72.64584989851797,13726
13391,2,1,63.01857183938874,17773
13392,4,9,57.131920923545486,74718
13393,2,9,76.3510312749379,99583
13394,1,7,88.68016765069683,55010
13395,1,10,63.998514416917594,68836
13396,3,8,58.86269395513105,27430
13397,4,9,82.73271874370363,49108
13398,2,4,64.64536122491518,95124
13399,3,9,65.51729520674981,50501
13400,2,2,59.23260073374944,73510
13401,2,5,69.39803699644406,32239
13402,1,10,76.29180967888455,65614
13403,2,5,29.29028367016152,65729
13404,4,1,60.22200172922167,72233
13405,2,1,72.32348639405694,88322
13406,3,6,67.30713584317431,77649
13407,1,3,64.30859290814968,51374
13408,2,1,72.8854112901642,87487
13409,2,10,54.66656568933885,61340
13410,3,7,76.5889528310088,76430
13411,2,7,79.01852297869146,94924
13412,1,9,73.57065712058011,39918
13413,1,3,83.29937148998106,48966
13414,4,10,66.69215372727804,11005
13415,1,10,62.12539327418259,78292
13416,3,6,81.90828160591886,60090
13417,1,10,69.68406462683771,21348
13418,4,1,73.78696512160336,41472
13419,1,8,70.61390708657646,23976
13420,1,9,53.25248392057976,38643
13421,1,8,95.83943557289837,89354
13422,1,7,79.12428097901939,59422
13423,2,7,79.97734228929536,1983
13424,4,5,67.13325575268173,1370
13425,1,9,82.08108899665453,47955
13426,3,7,73.24763896311126,86993
13427,2,5,60.18570426665282,58264
13428,2,6,73.01533467104932,57508
13429,2,9,72.56836606138263,64019
13430,1,4,72.73918152306638,16596
13431,1,8,77.64741950814283,104349
13432,4,8,65.05034492135724,34766
13433,2,6,73.79825141974595,3287
13434,3,5,74.44231225277049,98349
13435,2,4,72.05089515211446,85861
13436,1,6,77.2309927261258,36353
13437,3,2,65.79630210873039,76985
13438,2,1,60.35075140154917,77604
13439,2,3,76.28023535533372,12634
13440,1,1,63.9128887504346,28318
13441,4,8,62.55480537729725,73118
13442,1,3,70.20153656843098,1329
13443,1,9,66.52247970204581,42709
13444,2,3,67.58561073902234,3710
13445,2,1,60.14431479359662,63593
13446,1,1,83.91092021580843,77156
13447,1,10,76.25213297459104,21064
13448,2,6,59.41611742182738,62568
13449,2,8,62.138367067561774,40279
13450,2,10,61.294279590607225,46501
13451,2,4,61.24236434147666,86253
13452,4,6,84.21100805826723,55503
13453,3,7,73.26792504100527,34720
13454,4,9,57.358997213279864,44285
13455,3,6,63.45265765148741,4407
13456,3,2,77.93071600039822,70096
13457,2,6,76.94891115744092,14301
13458,2,9,81.12680247179512,71762
13459,4,2,71.69763763395837,86948
13460,1,4,59.426759730816805,28077
13461,1,4,69.81823229443967,102968
13462,3,5,89.877084124237,70757
13463,2,5,68.37152637735525,59397
13464,2,10,70.2549092176778,76900
13465,4,5,66.83478012650558,8899
13466,3,5,64.32006579248282,26624
13467,2,1,73.40505404923651,86747
13468,1,6,73.3937136620928,50166
13469,3,1,75.7473211587979,95537
13470,3,5,71.90577774523683,68291
13471,2,6,68.27267647560501,69818
13472,2,8,80.52329999911088,105944
13473,4,8,58.552060164683226,50824
13474,2,5,76.10418383421195,46802
13475,1,2,57.91776424058192,660
13476,3,1,57.61713327474434,100706
13477,4,3,70.52191740614002,58570
13478,1,1,74.74597780571362,41850
13479,2,6,74.69359803380259,94839
13480,1,6,62.21532350414206,70588
13481,2,9,81.0573750456318,27841
13482,2,1,84.72010609120011,69192
13483,1,3,43.211169449765194,67208
13484,2,8,73.3193659882443,105007
13485,1,4,78.12566677603475,102460
13486,1,3,62.38045629093532,72551
13487,2,9,76.08882985644476,39697
13488,3,2,50.282507043063035,34992
13489,1,10,81.25494054848085,68943
13490,1,4,77.56795103225302,58795
13491,4,10,68.43456841751339,35175
13492,3,2,68.08269142304819,58085
13493,2,2,62.374462221347315,89568
13494,3,10,58.834910571076705,37144
13495,1,3,65.80513837506865,101977
13496,4,1,74.05854938018943,26592
13497,1,3,83.97856034175575,63769
13498,1,3,69.07418784260179,86356
13499,3,6,62.0001071635844,42153
13500,2,5,82.81030060750933,92977
13501,4,4,74.330056088617,44900
13502,2,5,71.85542768126328,22818
13503,4,10,75.4151741084609,77695
13504,1,1,74.85054187276054,3244
13505,1,10,88.704278501609,59879
13506,3,4,67.60837762149895,50626
13507,2,5,78.92514923618405,48653
13508,4,10,72.31414999814815,104325
13509,1,1,55.98393639585146,78924
13510,2,4,92.80163819212018,7866
13511,3,2,54.20401286807994,66371
13512,4,6,74.4190730110567,35559
13513,4,9,64.40281752589786,5572
13514,2,2,73.61880304284604,88
13515,2,6,53.41407383803341,40095
13516,4,2,54.97277604514494,66043
13517,4,6,76.35044757300916,79608
13518,4,8,91.48685879597963,1111
13519,1,1,78.8248671369633,7743
13520,1,10,66.18319277354661,79875
13521,4,5,82.5640497093722,63020
13522,1,2,69.47846083901652,99135
13523,3,3,69.20168000508205,23134
13524,1,1,60.92801215742883,51438
13525,1,3,58.875072848346434,80522
13526,4,9,81.08598223918216,11470
13527,1,2,64.5306030616281,70696
13528,3,5,76.06765309945128,60287
13529,1,3,74.11473042704266,5548
13530,3,9,70.56943722812463,52491
13531,2,1,79.34458295031419,45661
13532,2,3,80.44433048611583,60707
13533,4,1,72.06384656448427,54086
13534,3,3,62.04873653418105,44185
13535,4,2,68.02184094786718,102013
13536,1,2,45.40359315413361,12844
13537,3,10,69.84862541510913,43405
13538,1,8,74.66795560294257,14294
13539,2,7,64.34420102475127,104027
13540,1,4,73.67142535864656,54297
13541,1,7,71.16310727405411,33787
13542,2,3,74.65895459677601,32487
13543,4,5,82.11731322187177,104168
13544,1,8,91.4869758311714,5558
13545,2,9,71.75142335490838,51729
13546,2,3,69.2570053939895,74628
13547,2,10,93.79571454356392,48938
13548,1,6,78.696074864992,21918
13549,4,7,63.58472748497226,97072
13550,2,2,52.00522013823043,60757
13551,2,2,75.99746490505053,93355
13552,2,1,65.36624730152771,72237
13553,2,2,71.42486281317173,2510
13554,4,7,77.71185788927436,54238
13555,1,7,63.93424196081317,11657
13556,4,6,68.16423061068876,62368
13557,4,1,81.35726129919622,19368
13558,1,4,84.26810732109155,12849
13559,4,8,58.880911120284615,45521
13560,3,4,58.77914476224804,43040
13561,1,2,76.72076793357836,47616
13562,1,2,74.25257089936602,33797
13563,1,8,74.11943029491776,17324
13564,2,2,67.08563297993152,91221
13565,1,1,70.22655599231834,46514
13566,3,10,75.59769027960853,93803
13567,1,3,77.3870455938221,16497
13568,2,2,72.33234722519946,67336
13569,4,8,66.01858089596638,38124
13570,3,2,68.42848863476847,24485
13571,1,10,72.79566502078757,11215
13572,4,2,82.53981183222228,18148
13573,3,2,74.35786401184176,24834
13574,2,4,56.76519809150203,24033
13575,3,2,68.3826161978659,3221
13576,2,6,67.17040685253423,7321
13577,1,10,67.94586091552587,92319
13578,3,4,76.3225161454779,97404
13579,2,8,72.48687492880308,59964
13580,3,9,58.74228152386894,24914
13581,4,7,64.2211797534512,5894
13582,4,6,71.68132708026813,7824
13583,2,1,63.612821228414624,49370
13584,2,6,63.4454363294879,33456
13585,1,3,75.43440648310339,73132
13586,3,10,68.76947470223475,11130
13587,4,10,52.1072267010262,58193
13588,2,3,77.04798888161442,44101
13589,2,5,49.56475099926613,85718
13590,3,2,83.50044807671084,98722
13591,3,8,73.496035985465,13045
13592,1,1,66.71615025446457,58748
13593,1,8,62.7973805425433,57108
13594,2,5,85.76759591802573,70646
13595,3,10,60.5140786997555,14535
13596,3,6,64.33465420268746,16575
13597,4,1,62.61462451872856,47574
13598,2,10,77.27309848732973,27076
13599,4,1,68.98709236041056,34914
13600,2,1,79.40353251075443,60
13601,2,6,88.58192064428853,8930
13602,1,3,71.50330337474358,64795
13603,2,6,64.28953487111804,14650
13604,3,8,69.05782130684119,41212
13605,2,6,48.61270367456104,35377
13606,4,2,69.77846011291881,102687
13607,3,4,71.42148567334254,63864
13608,2,5,59.91873205712668,30761
13609,1,3,65.89739646186986,58577
13610,2,9,64.32246765371126,76916
13611,1,5,66.08670982838944,15917
13612,1,4,65.66287895363894,53844
13613,1,5,79.15957178565677,8684
13614,1,10,66.16514186712132,23841
13615,4,7,70.88867847844911,44018
13616,1,3,74.55541309528978,34440
13617,2,2,64.44538770396495,87955
13618,3,6,58.08744190592681,15536
13619,2,8,79.22196889367774,62951
13620,1,5,65.44762788970844,76126
13621,2,7,77.90167961894778,37349
13622,1,4,72.86280514177696,38759
13623,4,6,78.47362555284484,64790
13624,3,2,79.54752132729239,100313
13625,4,6,71.51410393916827,10471
13626,1,1,73.08862145137037,82795
13627,2,7,68.98343322183585,28129
13628,4,8,65.0377745577203,83858
13629,2,2,65.93091606746141,97415
13630,2,2,62.5003344924639,93919
13631,2,10,70.46121905477622,21456
13632,3,2,82.68525917519013,27353
13633,1,3,58.46393027843697,53988
13634,4,6,80.53812287721253,15285
13635,2,8,66.28894375193713,74054
13636,2,3,77.38505656998306,6215
13637,1,10,68.64241987659834,66035
13638,2,9,62.76627702371902,100964
13639,2,8,70.63143168608029,90200
13640,1,8,61.01279451209922,22637
13641,1,8,67.13673130614201,61947
13642,1,10,78.76328012793812,15280
13643,2,8,67.18257534303163,21351
13644,1,4,64.00167704317624,94308
13645,2,8,60.870307466607265,105817
13646,2,10,69.56732792714037,74383
13647,1,4,82.82206761590841,37515
13648,4,6,68.71030799901949,15879
13649,1,10,61.59260326653814,94669
13650,3,1,63.60435647080612,27789
13651,2,8,71.42891766722042,80177
13652,1,2,73.59738710785916,68342
13653,3,6,86.92001830252144,100094
13654,2,3,64.27074139152506,77417
13655,2,1,60.490173485680174,83988
13656,3,7,67.38040709644599,60644
13657,3,8,88.84343803351487,16561
13658,3,9,66.23528239465523,62540
13659,1,10,67.99207302182101,15704
13660,2,8,53.553215689480595,15887
13661,2,7,66.35174681519092,80071
13662,3,10,72.82508771405745,49390
13663,1,3,75.05658151427455,39000
13664,4,5,74.11772233002998,71091
13665,2,10,70.95531987235061,54596
13666,3,5,63.70157361987059,90381
13667,1,9,70.91808385301712,54873
13668,2,5,65.57901157331031,25405
13669,3,5,75.79033010324471,3403
13670,1,1,78.16974878935625,13728
13671,3,1,69.32876981432379,23250
13672,2,9,55.775112045488775,32713
13673,3,8,68.06671073934528,6173
13674,2,3,64.2938719331686,12997
13675,4,3,74.34816067747549,99971
13676,2,6,75.30547180323978,87444
13677,2,5,66.18103960143343,6941
13678,4,2,80.54507086543177,105625
13679,1,2,73.83943389066116,71551
13680,2,3,62.28237812883453,28241
13681,1,8,74.0537720627351,55882
13682,3,4,82.3116939100402,36218
13683,2,2,79.16346284221706,2594
13684,1,1,85.36956047200533,82077
13685,1,5,69.12952833389134,2203
13686,1,2,74.62641290381862,38042
13687,2,1,66.02467366171865,9865
13688,1,8,90.24660219838171,45029
13689,4,6,67.13580426704392,49108
13690,4,3,81.82767586249416,30031
13691,2,5,73.11602768717037,20891
13692,2,10,84.28300547758167,83598
13693,3,8,53.39915772677809,29502
13694,1,9,69.64460222951513,41357
13695,1,6,50.615070870249724,81609
13696,1,4,63.78011226506624,30474
13697,1,5,59.91420942492013,44450
13698,1,2,61.66576657440409,92764
13699,4,1,71.85051353916998,69310
13700,1,8,90.66312596192205,41977
13701,4,1,65.2841770995468,8176
13702,2,3,61.235908064813664,7758
13703,1,7,64.10390322020078,62733
13704,4,6,76.19888780275396,79205
13705,3,2,88.83143982909819,17010
13706,3,1,66.29462704445444,89622
13707,4,2,74.31762073891448,40014
13708,3,1,70.8144985643549,7661
13709,2,3,66.57641773446798,13378
13710,2,7,67.83240169951459,30062
13711,1,3,78.46582322397884,99502
13712,3,9,71.02878504619278,95214
13713,3,8,66.75994748375712,51022
13714,3,3,67.58914433871178,24157
13715,2,1,86.71942706856598,42411
13716,1,7,67.44206085393941,65537
13717,1,9,64.98606388951328,94494
13718,2,10,82.12340259487033,4534
13719,1,8,74.64690933565784,28085
13720,4,6,71.02815009804307,83897
13721,1,9,72.7171712458218,3416
13722,2,7,77.66889903139122,61433
13723,2,6,61.54197639403961,31276
13724,4,3,75.43221159204418,74716
13725,2,7,58.491218464816605,23502
13726,4,4,60.063862313534315,29124
13727,1,8,58.317673860850505,66025
13728,2,10,46.47087797575141,3860
13729,2,2,77.97927167884943,96752
13730,2,8,69.8228570949791,82410
13731,1,7,74.15478222653614,11882
13732,2,9,86.61189314099582,72640
13733,3,4,68.80678462180119,38462
13734,1,6,63.84889127028167,93809
13735,4,1,71.50377333046713,95199
13736,2,2,83.95091793641942,68729
13737,3,1,79.2240690252051,47673
13738,1,3,85.21510962924766,41405
13739,2,2,79.79033294987357,64103
13740,4,8,72.56408206815823,82983
13741,3,5,70.19819825774006,41891
13742,3,4,58.362547744473076,50463
13743,2,4,76.83528871993157,70333
13744,3,8,90.28717568398127,83021
13745,2,1,74.48897983549966,52238
13746,4,5,79.42380770524562,105293
13747,1,4,82.88256952570399,95072
13748,4,2,61.3626219308081,92888
13749,3,5,78.00265734547119,50309
13750,2,7,75.70724088632981,86967
13751,1,8,95.19391887126768,19501
13752,2,4,58.38375322040497,67853
13753,2,2,88.71148203552843,32733
13754,2,1,72.67311277737973,101333
13755,1,6,72.12029473901336,20541
13756,3,5,74.03607393071528,61726
13757,4,8,65.33064898806086,16003
13758,2,2,48.59760230557107,65317
13759,4,2,75.25406398950285,72426
13760,1,9,73.81889314314512,34705
13761,2,9,53.90869467109412,81725
13762,1,6,77.44789859767207,27590
13763,2,8,84.71506316615651,93965
13764,4,6,52.720890086960026,102057
13765,2,10,83.80088717273397,6808
13766,4,9,62.49515547865516,3378
13767,4,2,82.79206818806078,36981
13768,2,3,46.64123726013027,99175
13769,1,7,79.42299807581787,13084
13770,1,5,69.25750349691761,81736
13771,4,3,60.646961762696904,71749
13772,2,10,61.28786129129959,102096
13773,1,3,70.08949022036128,44813
13774,4,8,65.58332296981509,41460
13775,2,7,64.30387786771098,51065
13776,3,10,58.87382817513077,12933
13777,1,5,57.30849143769549,972
13778,2,10,70.19839797644741,80577
13779,1,8,80.91447335706025,18525
13780,1,2,63.11497134230361,48652
13781,4,4,64.2881123364443,20529
13782,1,9,66.12526307589508,7603
13783,1,2,64.53824585009966,49075
13784,4,10,61.95294149330872,89894
13785,3,3,79.15114639980597,55217
13786,2,3,70.20936734401074,50631
13787,4,1,86.61519672800947,64969
13788,4,1,65.01165320973,4360
13789,2,9,85.04792516950734,54544
13790,2,7,77.27792280909887,45857
13791,1,9,78.52959335701348,65287
13792,3,4,70.80604590544348,86035
13793,4,5,83.62511835763209,102515
13794,2,3,69.53872445502572,104610
13795,1,8,48.42494727149507,50160
13796,4,1,55.770902775682416,89227
13797,1,6,60.36504656139529,57088
13798,3,1,59.31617949639653,78873
13799,2,1,62.399916024635694,42536
13800,2,8,67.63583645531605,38974
13801,2,9,83.4921007615293,67403
13802,2,4,73.43545915959993,42744
13803,1,3,46.48338979393735,54339
13804,4,4,84.58125601296341,102238
13805,2,1,78.99744297036713,53246
13806,4,3,66.5626914262213,20272
13807,2,6,66.16040705253842,42257
13808,1,3,84.18137307504274,91890
13809,2,9,73.135074173568,99163
13810,1,4,57.545957425788885,85533
13811,2,9,63.59218597298706,60616
13812,2,5,68.83420566910516,69270
13813,2,9,66.68515112162905,58992
13814,2,6,67.23389965053752,52360
13815,2,10,68.7363629102882,61442
13816,3,2,61.65611180811743,97497
13817,2,9,88.1225199540539,49180
13818,4,10,66.28708222398758,59180
13819,2,1,70.00685543474127,55616
13820,1,2,62.72318922362231,81305
13821,1,8,70.72155825787075,53545
13822,1,10,66.98925155033936,31260
13823,1,7,82.29541994570316,27676
13824,3,7,73.07553759646859,43703
13825,3,3,56.31276438063722,12799
13826,2,8,60.769230261984006,85403
13827,2,5,73.40503745885783,86420
13828,2,3,53.932368930314055,80128
13829,1,3,80.74103436760252,88914
13830,2,4,59.25047556950636,98073
13831,1,1,83.25121240668007,3802
13832,2,8,72.62854767433022,66431
13833,4,1,62.43441896619257,48223
13834,1,5,68.33319523212755,45122
13835,3,8,58.46680800446005,45350
13836,1,2,67.79630787231939,50103
13837,1,1,63.511948884443456,101497
13838,1,7,68.14463050788639,9771
13839,3,2,88.48661746263511,70936
13840,2,9,73.86926549013894,59913
13841,1,5,65.2516415487881,88857
13842,2,4,75.67869939066831,44722
13843,3,6,57.552761273315106,95532
13844,1,3,70.9577188760956,98219
13845,2,8,60.167312568073726,72815
13846,2,4,67.56545155183815,34393
13847,3,1,58.35651777925606,90081
13848,1,9,77.72306888027254,81648
13849,1,9,59.278812846490204,99678
13850,1,3,62.96819366695797,43253
13851,1,4,72.93763661610734,38401
13852,1,7,106.56145381222255,100795
13853,2,6,72.73001159337868,59111
13854,2,3,72.98337598601093,50630
13855,1,5,73.5555368869414,12880
13856,3,2,74.74611449468011,101252
13857,1,10,86.53437404946644,17391
13858,1,1,75.79485688994485,88624
13859,2,5,57.03452080592856,78192
13860,2,5,67.63749466936137,60604
13861,2,6,68.33610432675898,11358
13862,3,3,75.71538798638193,59892
13863,4,8,66.62287403314609,30437
13864,2,10,89.46220984781624,53433
13865,4,6,58.3958441208073,69716
13866,1,3,60.976380039694064,34621
13867,2,7,80.0672655934384,37230
13868,1,6,70.33133273985334,72900
13869,2,9,81.21609833389435,33935
13870,4,5,84.10228303563157,40642
13871,4,8,76.70586399689896,24679
13872,1,3,77.30477204210456,25231
13873,2,3,87.64494498596054,21473
13874,1,6,83.18541276322776,42779
13875,2,8,66.12812221934416,44325
13876,1,7,52.78862863760739,41913
13877,1,8,72.73556748448938,42509
13878,1,1,56.20445871372079,66687
13879,2,6,64.71972729156877,101194
13880,2,5,73.18120408247903,38870
13881,2,1,72.94353344187361,38276
13882,2,3,68.04873798885343,32539
13883,1,4,69.44280134556102,2016
